supervision_mode,architecture,seed,epoch,scope,probability_variant,bin,count,mean_prediction,observed_rate
official-total-core,additive,2026,100.0,primary-clean,transferred_platt_red_win_probability,0,45,0.06576565300764854,0.06666666666666667
official-total-core,additive,2026,100.0,primary-clean,transferred_platt_red_win_probability,1,91,0.15568790498167082,0.21978021978021978
official-total-core,additive,2026,100.0,primary-clean,transferred_platt_red_win_probability,2,106,0.24704672400616814,0.25471698113207547
official-total-core,additive,2026,100.0,primary-clean,transferred_platt_red_win_probability,3,135,0.3540978107566697,0.3037037037037037
official-total-core,additive,2026,100.0,primary-clean,transferred_platt_red_win_probability,4,114,0.4493742340803209,0.43859649122807015
official-total-core,additive,2026,100.0,primary-clean,transferred_platt_red_win_probability,5,152,0.5452480346941637,0.5394736842105263
official-total-core,additive,2026,100.0,primary-clean,transferred_platt_red_win_probability,6,128,0.6525443182745572,0.625
official-total-core,additive,2026,100.0,primary-clean,transferred_platt_red_win_probability,7,143,0.7467364236700069,0.6993006993006993
official-total-core,additive,2026,100.0,primary-clean,transferred_platt_red_win_probability,8,120,0.8467374095628656,0.875
official-total-core,additive,2026,100.0,primary-clean,transferred_platt_red_win_probability,9,72,0.9365729350325674,0.9722222222222222
official-total-core,additive,2026,100.0,primary-clean,transferred_score_red_win_probability,0,129,0.04953724470328953,0.07751937984496124
official-total-core,additive,2026,100.0,primary-clean,transferred_score_red_win_probability,1,96,0.15306147311681137,0.3020833333333333
official-total-core,additive,2026,100.0,primary-clean,transferred_score_red_win_probability,2,92,0.24848441643228183,0.30434782608695654
official-total-core,additive,2026,100.0,primary-clean,transferred_score_red_win_probability,3,83,0.35168460497291015,0.3493975903614458
official-total-core,additive,2026,100.0,primary-clean,transferred_score_red_win_probability,4,76,0.4561732695219465,0.3815789473684211
official-total-core,additive,2026,100.0,primary-clean,transferred_score_red_win_probability,5,76,0.5471419284941671,0.4342105263157895
official-total-core,additive,2026,100.0,primary-clean,transferred_score_red_win_probability,6,100,0.6486482061238195,0.59
official-total-core,additive,2026,100.0,primary-clean,transferred_score_red_win_probability,7,112,0.7489968038256195,0.625
official-total-core,additive,2026,100.0,primary-clean,transferred_score_red_win_probability,8,137,0.8528350921776701,0.7591240875912408
official-total-core,additive,2026,100.0,primary-clean,transferred_score_red_win_probability,9,205,0.9566902501860958,0.9121951219512195
official-total-core,additive,2026,100.0,all-official,raw_pred_red_win_probability,0,309,0.024832986932411105,0.21035598705501618
official-total-core,additive,2026,100.0,all-official,raw_pred_red_win_probability,1,83,0.1469807084425386,0.39759036144578314
official-total-core,additive,2026,100.0,all-official,raw_pred_red_win_probability,2,52,0.25210291147232056,0.46153846153846156
official-total-core,additive,2026,100.0,all-official,raw_pred_red_win_probability,3,40,0.3477167166769505,0.4
official-total-core,additive,2026,100.0,all-official,raw_pred_red_win_probability,4,50,0.4591778641939163,0.52
official-total-core,additive,2026,100.0,all-official,raw_pred_red_win_probability,5,50,0.5477208137512207,0.54
official-total-core,additive,2026,100.0,all-official,raw_pred_red_win_probability,6,50,0.6525173318386078,0.52
official-total-core,additive,2026,100.0,all-official,raw_pred_red_win_probability,7,39,0.7601543313417679,0.5384615384615384
official-total-core,additive,2026,100.0,all-official,raw_pred_red_win_probability,8,77,0.8492264376058207,0.6753246753246753
official-total-core,additive,2026,100.0,all-official,raw_pred_red_win_probability,9,356,0.9743015997195512,0.8089887640449438
official-total-core,additive,2026,100.0,all-official,transferred_platt_red_win_probability,0,45,0.06576565300764854,0.06666666666666667
official-total-core,additive,2026,100.0,all-official,transferred_platt_red_win_probability,1,91,0.15568790498167082,0.21978021978021978
official-total-core,additive,2026,100.0,all-official,transferred_platt_red_win_probability,2,106,0.24704672400616814,0.25471698113207547
official-total-core,additive,2026,100.0,all-official,transferred_platt_red_win_probability,3,135,0.3540978107566697,0.3037037037037037
official-total-core,additive,2026,100.0,all-official,transferred_platt_red_win_probability,4,114,0.4493742340803209,0.43859649122807015
official-total-core,additive,2026,100.0,all-official,transferred_platt_red_win_probability,5,152,0.5452480346941637,0.5394736842105263
official-total-core,additive,2026,100.0,all-official,transferred_platt_red_win_probability,6,128,0.6525443182745572,0.625
official-total-core,additive,2026,100.0,all-official,transferred_platt_red_win_probability,7,143,0.7467364236700069,0.6993006993006993
official-total-core,additive,2026,100.0,all-official,transferred_platt_red_win_probability,8,120,0.8467374095628656,0.875
official-total-core,additive,2026,100.0,all-official,transferred_platt_red_win_probability,9,72,0.9365729350325674,0.9722222222222222
official-total-core,additive,2026,100.0,all-official,transferred_score_red_win_probability,0,129,0.04953724470328953,0.07751937984496124
official-total-core,additive,2026,100.0,all-official,transferred_score_red_win_probability,1,96,0.15306147311681137,0.3020833333333333
official-total-core,additive,2026,100.0,all-official,transferred_score_red_win_probability,2,92,0.24848441643228183,0.30434782608695654
official-total-core,additive,2026,100.0,all-official,transferred_score_red_win_probability,3,83,0.35168460497291015,0.3493975903614458
official-total-core,additive,2026,100.0,all-official,transferred_score_red_win_probability,4,76,0.4561732695219465,0.3815789473684211
official-total-core,additive,2026,100.0,all-official,transferred_score_red_win_probability,5,76,0.5471419284941671,0.4342105263157895
official-total-core,additive,2026,100.0,all-official,transferred_score_red_win_probability,6,100,0.6486482061238195,0.59
official-total-core,additive,2026,100.0,all-official,transferred_score_red_win_probability,7,112,0.7489968038256195,0.625
official-total-core,additive,2026,100.0,all-official,transferred_score_red_win_probability,8,137,0.8528350921776701,0.7591240875912408
official-total-core,additive,2026,100.0,all-official,transferred_score_red_win_probability,9,205,0.9566902501860958,0.9121951219512195
official-total-core,additive,2026,100.0,DQ-only,raw_pred_red_win_probability,0,0,,
official-total-core,additive,2026,100.0,DQ-only,raw_pred_red_win_probability,1,0,,
official-total-core,additive,2026,100.0,DQ-only,raw_pred_red_win_probability,2,0,,
official-total-core,additive,2026,100.0,DQ-only,raw_pred_red_win_probability,3,0,,
official-total-core,additive,2026,100.0,DQ-only,raw_pred_red_win_probability,4,0,,
official-total-core,additive,2026,100.0,DQ-only,raw_pred_red_win_probability,5,0,,
official-total-core,additive,2026,100.0,DQ-only,raw_pred_red_win_probability,6,0,,
official-total-core,additive,2026,100.0,DQ-only,raw_pred_red_win_probability,7,0,,
official-total-core,additive,2026,100.0,DQ-only,raw_pred_red_win_probability,8,0,,
official-total-core,additive,2026,100.0,DQ-only,raw_pred_red_win_probability,9,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_platt_red_win_probability,0,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_platt_red_win_probability,1,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_platt_red_win_probability,2,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_platt_red_win_probability,3,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_platt_red_win_probability,4,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_platt_red_win_probability,5,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_platt_red_win_probability,6,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_platt_red_win_probability,7,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_platt_red_win_probability,8,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_platt_red_win_probability,9,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_score_red_win_probability,0,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_score_red_win_probability,1,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_score_red_win_probability,2,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_score_red_win_probability,3,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_score_red_win_probability,4,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_score_red_win_probability,5,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_score_red_win_probability,6,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_score_red_win_probability,7,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_score_red_win_probability,8,0,,
official-total-core,additive,2026,100.0,DQ-only,transferred_score_red_win_probability,9,0,,
official-total-core,additive,2026,100.0,surrogate-only,raw_pred_red_win_probability,0,1,5.277090531308204e-05,0.0
official-total-core,additive,2026,100.0,surrogate-only,raw_pred_red_win_probability,1,0,,
official-total-core,additive,2026,100.0,surrogate-only,raw_pred_red_win_probability,2,1,0.2985064685344696,0.0
official-total-core,additive,2026,100.0,surrogate-only,raw_pred_red_win_probability,3,0,,
official-total-core,additive,2026,100.0,surrogate-only,raw_pred_red_win_probability,4,0,,
official-total-core,additive,2026,100.0,surrogate-only,raw_pred_red_win_probability,5,0,,
official-total-core,additive,2026,100.0,surrogate-only,raw_pred_red_win_probability,6,0,,
official-total-core,additive,2026,100.0,surrogate-only,raw_pred_red_win_probability,7,0,,
official-total-core,additive,2026,100.0,surrogate-only,raw_pred_red_win_probability,8,0,,
official-total-core,additive,2026,100.0,surrogate-only,raw_pred_red_win_probability,9,4,0.9599776864051819,1.0
official-total-core,additive,2026,100.0,surrogate-only,transferred_platt_red_win_probability,0,1,0.046975300169716815,0.0
official-total-core,additive,2026,100.0,surrogate-only,transferred_platt_red_win_probability,1,0,,
official-total-core,additive,2026,100.0,surrogate-only,transferred_platt_red_win_probability,2,0,,
official-total-core,additive,2026,100.0,surrogate-only,transferred_platt_red_win_probability,3,0,,
official-total-core,additive,2026,100.0,surrogate-only,transferred_platt_red_win_probability,4,1,0.4556565453986969,0.0
official-total-core,additive,2026,100.0,surrogate-only,transferred_platt_red_win_probability,5,0,,
official-total-core,additive,2026,100.0,surrogate-only,transferred_platt_red_win_probability,6,0,,
official-total-core,additive,2026,100.0,surrogate-only,transferred_platt_red_win_probability,7,4,0.753265637284387,1.0
official-total-core,additive,2026,100.0,surrogate-only,transferred_platt_red_win_probability,8,0,,
official-total-core,additive,2026,100.0,surrogate-only,transferred_platt_red_win_probability,9,0,,
official-total-core,additive,2026,100.0,surrogate-only,transferred_score_red_win_probability,0,1,0.009878402574524905,0.0
official-total-core,additive,2026,100.0,surrogate-only,transferred_score_red_win_probability,1,0,,
official-total-core,additive,2026,100.0,surrogate-only,transferred_score_red_win_probability,2,0,,
official-total-core,additive,2026,100.0,surrogate-only,transferred_score_red_win_probability,3,0,,
official-total-core,additive,2026,100.0,surrogate-only,transferred_score_red_win_probability,4,1,0.4761686041878024,0.0
official-total-core,additive,2026,100.0,surrogate-only,transferred_score_red_win_probability,5,0,,
official-total-core,additive,2026,100.0,surrogate-only,transferred_score_red_win_probability,6,0,,
official-total-core,additive,2026,100.0,surrogate-only,transferred_score_red_win_probability,7,0,,
